IOC, Valid From, Valid Until, Link
23.226.138.161,2024-02-09T00:00:00Z,2024-03-07T00:00:00Z,https://app.sekoia.io/intelligence/public/objects/indicator--975b4faa-519a-4b76-863b-f8e2655b636f
Network traffic to 216.128.176.211 on port 2222,2023-10-27T00:00:00Z,2023-12-04T00:00:00Z,https://app.sekoia.io/intelligence/public/objects/indicator--8366ea58-1b54-41da-94ee-374b47a3b36b
Network traffic to 51.68.147.114 on port 2083,2023-10-01T00:00:00Z,2023-12-08T00:00:00Z,https://app.sekoia.io/intelligence/public/objects/indicator--81f38de3-4fc7-4c4c-a856-dcb107b4a76a
Network traffic to 192.248.183.93 on port 5632,2023-12-13T00:00:00Z,2024-01-19T00:00:00Z,https://app.sekoia.io/intelligence/public/objects/indicator--e2124890-7375-4529-9963-5f70f608193c
Network traffic to 154.80.229.112 on port 2078,2023-05-21T00:00:00Z,2023-07-06T00:00:00Z,https://app.sekoia.io/intelligence/public/objects/indicator--23ceb86c-e52f-47ab-8197-4be143fa3dd1
Network traffic to 172.232.172.228 on port 2221,2023-12-21T00:00:00Z,2024-01-20T00:00:00Z,https://app.sekoia.io/intelligence/public/objects/indicator--cc2dee8d-b56c-4827-9061-7161d89d15e4
Network traffic to 45.32.253.21 on port 2083,2023-12-13T00:00:00Z,2024-01-19T00:00:00Z,https://app.sekoia.io/intelligence/public/objects/indicator--9970f164-ddea-408f-b846-76bbf4fcabb0
Network traffic to 199.247.8.136 on port 13786,2023-12-13T00:00:00Z,2024-01-19T00:00:00Z,https://app.sekoia.io/intelligence/public/objects/indicator--fb569bb1-a4af-41f2-ab27-1b1d66dca580
Network traffic to 109.123.227.170 on port 5632,2023-12-21T00:00:00Z,2024-01-29T00:00:00Z,https://app.sekoia.io/intelligence/public/objects/indicator--d1ff79c3-c0e5-42fb-940b-c19e6282aebc
Network traffic to 45.131.108.250 on port 1194,2023-10-04T00:00:00Z,2023-11-03T00:00:00Z,https://app.sekoia.io/intelligence/public/objects/indicator--2dd37807-a1b0-4fcf-b415-148771168971
Network traffic to 46.250.253.58 on port 5243,2023-12-20T00:00:00Z,2024-01-27T00:00:00Z,https://app.sekoia.io/intelligence/public/objects/indicator--acb2b6d0-3908-4cc4-a747-c8525e12352a
Network traffic to 139.144.97.180 on port 2224,2023-10-31T00:00:00Z,2023-11-30T00:00:00Z,https://app.sekoia.io/intelligence/public/objects/indicator--a493d158-551c-4061-83bb-078c634f8bfd
Network traffic to 148.113.141.220 on port 2224,2024-02-19T00:00:00Z,2024-03-26T00:00:00Z,https://app.sekoia.io/intelligence/public/objects/indicator--3311157e-c85c-40c0-8e0f-9d94ce2b444e
Network traffic to 97.107.131.224 on port 13782,2023-11-15T00:00:00Z,2023-12-25T00:00:00Z,https://app.sekoia.io/intelligence/public/objects/indicator--dddbc8f9-0011-4e40-b422-4d82f8c9e871
Network traffic to 45.32.204.175 on port 2222,2024-02-20T00:00:00Z,2024-03-21T00:00:00Z,https://app.sekoia.io/intelligence/public/objects/indicator--560b3055-4f35-4ce2-a94d-a30fd14198ae
45.182.189.106,2023-02-01T00:00:00Z,2023-02-10T00:00:00Z,https://app.sekoia.io/intelligence/public/objects/indicator--4b2f92e3-a56e-4134-adfc-b7efbac13e63
Network traffic to 51.68.146.19 on port 5242,2023-10-23T00:00:00Z,2023-12-06T00:00:00Z,https://app.sekoia.io/intelligence/public/objects/indicator--ea858e77-0860-46ea-a41b-24531e38ceb2
Network traffic to 15.235.47.80 on port 23399,2023-10-01T00:00:00Z,2023-12-08T00:00:00Z,https://app.sekoia.io/intelligence/public/objects/indicator--5ba85333-0299-49bc-b4a8-3a984e3ad0bd
Network traffic to 66.135.31.146 on port 2078,2023-12-16T00:00:00Z,2024-01-15T00:00:00Z,https://app.sekoia.io/intelligence/public/objects/indicator--536eac95-6997-410c-b971-bdf226c19a21
Network traffic to 54.84.110.180 on port 443,2024-02-21T00:00:00Z,2024-03-22T00:00:00Z,https://app.sekoia.io/intelligence/public/objects/indicator--4159b71c-6e5c-435f-9550-bca8ca4bc14b
8.20.255.249,2023-06-19T00:00:00Z,2023-08-24T00:00:00Z,https://app.sekoia.io/intelligence/public/objects/indicator--091d59e3-696e-4a10-b392-f6cc1a9449a7
Network traffic to 158.247.215.68 on port 2225,2023-11-09T00:00:00Z,2023-12-16T00:00:00Z,https://app.sekoia.io/intelligence/public/objects/indicator--7ce4c7d5-3610-431d-9f50-6730c8a771c8
Network traffic to 15.235.202.109 on port 2226,2023-10-01T00:00:00Z,2023-12-08T00:00:00Z,https://app.sekoia.io/intelligence/public/objects/indicator--0fe0d29d-81de-450b-889a-8749d04e94cf
Network traffic to 158.220.80.157 on port 9785,2024-02-08T00:00:00Z,2024-03-25T00:00:00Z,https://app.sekoia.io/intelligence/public/objects/indicator--9d7e8439-75e4-40eb-aac8-98d476bb983e
Network traffic to 46.250.241.197 on port 5000,2023-12-07T00:00:00Z,2024-01-15T00:00:00Z,https://app.sekoia.io/intelligence/public/objects/indicator--c6408479-ade5-4c19-a0db-d91f2c9a11fa
Network traffic to 139.144.31.103 on port 1194,2023-10-28T00:00:00Z,2023-12-04T00:00:00Z,https://app.sekoia.io/intelligence/public/objects/indicator--bbc05fc9-8eab-4af6-a3b2-10c983d97c3a
213.142.147.218,2023-02-01T00:00:00Z,2023-02-10T00:00:00Z,https://app.sekoia.io/intelligence/public/objects/indicator--5f2d93d3-338e-4bf6-9359-ecc7cd798c9d
Network traffic to 88.214.27.74 on port 443,2023-10-11T00:00:00Z,2023-11-23T00:00:00Z,https://app.sekoia.io/intelligence/public/objects/indicator--631ddcff-ab52-48f7-b0a2-7dcf46d1522a
Network traffic to 38.242.240.28 on port 1194,2023-10-03T00:00:00Z,2023-11-13T00:00:00Z,https://app.sekoia.io/intelligence/public/objects/indicator--d2a8c1f4-0547-4e32-b0b9-1fef0c8c2d52
5.61.43.38,2023-02-01T00:00:00Z,2023-03-02T00:00:00Z,https://app.sekoia.io/intelligence/public/objects/indicator--c5d820bb-605d-4bf0-95fb-5fb90d3f3bff
Network traffic to 102.129.139.65 on port 32999,2023-10-04T00:00:00Z,2023-11-12T00:00:00Z,https://app.sekoia.io/intelligence/public/objects/indicator--a71944f1-b562-4259-9a21-15581188cd5b
37.1.215.220,2023-01-31T00:00:00Z,2023-03-09T00:00:00Z,https://app.sekoia.io/intelligence/public/objects/indicator--3930d189-e5d6-4b5e-a40c-6b9d13d3593a
Network traffic to 109.123.227.174 on port 23399,2023-12-21T00:00:00Z,2024-01-29T00:00:00Z,https://app.sekoia.io/intelligence/public/objects/indicator--3bfa2748-ecf9-442a-9dd0-471bf26c3152
Network traffic to 109.123.227.54 on port 13785,2023-12-11T00:00:00Z,2024-01-18T00:00:00Z,https://app.sekoia.io/intelligence/public/objects/indicator--8cce092b-681b-4659-b087-3d647a46ff30
158.247.240.58,2024-03-06T00:00:00Z,2024-04-19T00:00:00Z,https://app.sekoia.io/intelligence/public/objects/indicator--6e795fb2-bf41-4d0b-bc5f-07700abf2727
Network traffic to 172.232.24.58 on port 2226,2023-10-24T00:00:00Z,2023-11-30T00:00:00Z,https://app.sekoia.io/intelligence/public/objects/indicator--db510c6e-6496-432b-b0d1-6c7d786408ef
Network traffic to 172.233.186.50 on port 5632,2023-10-24T00:00:00Z,2023-11-30T00:00:00Z,https://app.sekoia.io/intelligence/public/objects/indicator--949da343-8af0-4297-baa0-de3fa97fb192
Network traffic to 158.220.90.198 on port 2083,2023-12-07T00:00:00Z,2024-01-18T00:00:00Z,https://app.sekoia.io/intelligence/public/objects/indicator--f937d192-b756-4d2c-b2d7-badbb3d66c63
Network traffic to 64.23.199.206 on port 1194,2024-03-26T00:00:00Z,2024-05-03T00:00:00Z,https://app.sekoia.io/intelligence/public/objects/indicator--fc2c01f0-17c6-4de4-9abb-cb93fd94a020
Network traffic to 154.12.255.254 on port 23399,2023-11-09T00:00:00Z,2023-12-17T00:00:00Z,https://app.sekoia.io/intelligence/public/objects/indicator--35414142-c33c-4cf9-95e5-5ee4d3f4edc1
Network traffic to 46.250.241.188 on port 1194,2023-11-18T00:00:00Z,2023-12-25T00:00:00Z,https://app.sekoia.io/intelligence/public/objects/indicator--a5ebce22-55c0-40f9-b747-9aa99f2ee42f
Network traffic to 64.176.218.254 on port 9785,2023-12-07T00:00:00Z,2024-01-14T00:00:00Z,https://app.sekoia.io/intelligence/public/objects/indicator--9c715f3c-72c7-4f2c-a336-382271add873
37.1.208.52,2023-02-01T00:00:00Z,2023-03-02T00:00:00Z,https://app.sekoia.io/intelligence/public/objects/indicator--30d7be65-db20-4e7c-9a2c-5d76868f6f71
Network traffic to 176.58.102.36 on port 2225,2023-10-24T00:00:00Z,2023-11-30T00:00:00Z,https://app.sekoia.io/intelligence/public/objects/indicator--fa1c7d57-d708-4658-a907-c61b7ca61764
154.53.55.165,2024-03-06T00:00:00Z,2024-04-19T00:00:00Z,https://app.sekoia.io/intelligence/public/objects/indicator--92b2abeb-309e-4543-b6e0-cfe614286911
Network traffic to 45.77.55.133 on port 2078,2024-02-20T00:00:00Z,2024-03-21T00:00:00Z,https://app.sekoia.io/intelligence/public/objects/indicator--7c722cb1-0ff6-41b4-918c-52d7a7a4c387
Network traffic to 45.76.96.172 on port 2223,2023-12-18T00:00:00Z,2024-01-25T00:00:00Z,https://app.sekoia.io/intelligence/public/objects/indicator--383c22b9-e1fb-4eba-a1c5-36a1488cf3ee
Network traffic to 154.38.184.5 on port 9785,2023-12-11T00:00:00Z,2024-01-18T00:00:00Z,https://app.sekoia.io/intelligence/public/objects/indicator--d1afe5f8-cc7c-4911-b180-b74b539eb601
Network traffic to 45.63.26.148 on port 2224,2023-12-06T00:00:00Z,2024-01-05T00:00:00Z,https://app.sekoia.io/intelligence/public/objects/indicator--fd3495fb-a210-44f0-8742-f085b58c7615
Network traffic to 172.233.185.220 on port 5242,2023-11-01T00:00:00Z,2023-12-08T00:00:00Z,https://app.sekoia.io/intelligence/public/objects/indicator--a451512d-532c-472f-8a1e-e6cce131c511
Network traffic to 108.61.224.209 on port 2967,2023-12-07T00:00:00Z,2024-05-26T00:00:00Z,https://app.sekoia.io/intelligence/public/objects/indicator--bc09460b-c62f-4410-942f-ec9871697732
Network traffic to 172.233.154.98 on port 13785,2023-11-01T00:00:00Z,2023-12-08T00:00:00Z,https://app.sekoia.io/intelligence/public/objects/indicator--35a441b9-0c0f-402d-8ce5-5af4356df4ac
Network traffic to 172.232.186.251 on port 5632,2023-12-14T00:00:00Z,2024-01-23T00:00:00Z,https://app.sekoia.io/intelligence/public/objects/indicator--50828f2e-328c-4e1a-9c78-3407e3d5daf7
Network traffic to 4.175.178.149 on port 443,2024-03-23T00:00:00Z,2024-04-22T00:00:00Z,https://app.sekoia.io/intelligence/public/objects/indicator--3db7be01-8cf4-45c7-9818-1a0c799516fe
Network traffic to 154.92.19.139 on port 2222,2023-10-01T00:00:00Z,2024-01-14T00:00:00Z,https://app.sekoia.io/intelligence/public/objects/indicator--0440e9a2-8a09-4bdb-93b9-3ef4069bd152
Network traffic to 178.154.205.14 on port 443,2023-12-20T00:00:00Z,2024-01-19T00:00:00Z,https://app.sekoia.io/intelligence/public/objects/indicator--ae01f2d9-6775-4b4c-9e3b-d29d2970dcde
Network traffic to 199.247.15.68 on port 5938,2023-12-06T00:00:00Z,2024-01-13T00:00:00Z,https://app.sekoia.io/intelligence/public/objects/indicator--31bf9b72-a602-4f8d-89b1-1442e7ce9027
Network traffic to 148.153.34.82 on port 2078,2023-09-25T00:00:00Z,2023-11-29T00:00:00Z,https://app.sekoia.io/intelligence/public/objects/indicator--9ddfc655-eab8-444c-8583-bdac5958553d
Network traffic to 45.79.147.119 on port 9785,2023-10-24T00:00:00Z,2023-12-01T00:00:00Z,https://app.sekoia.io/intelligence/public/objects/indicator--9e84ca7b-8f1e-447b-877e-04c4d934011d
Network traffic to 109.107.182.18 on port 443,2023-10-20T00:00:00Z,2023-11-19T00:00:00Z,https://app.sekoia.io/intelligence/public/objects/indicator--7f4195f6-579d-4778-93ef-85ef47e4430b
Network traffic to 45.77.63.237 on port 5632,2024-03-06T00:00:00Z,2024-04-05T00:00:00Z,https://app.sekoia.io/intelligence/public/objects/indicator--446d51b9-8960-47b3-a9ab-554b5a8e07e9
Network traffic to 45.33.15.215 on port 2967,2023-12-18T00:00:00Z,2024-01-26T00:00:00Z,https://app.sekoia.io/intelligence/public/objects/indicator--ef37d5d0-40e7-4e71-bc81-8fa0d7d46fb1
Network traffic to 109.107.182.16 on port 443,2023-10-20T00:00:00Z,2023-11-19T00:00:00Z,https://app.sekoia.io/intelligence/public/objects/indicator--e9331d86-6b81-46e4-afa1-2a0ff8b02025
Network traffic to 141.95.108.72 on port 443,2023-12-12T00:00:00Z,2024-01-11T00:00:00Z,https://app.sekoia.io/intelligence/public/objects/indicator--40514dbc-0a16-4d69-9245-68de4474d45e
Network traffic to 172.234.224.202 on port 13785,2023-12-21T00:00:00Z,2024-01-20T00:00:00Z,https://app.sekoia.io/intelligence/public/objects/indicator--589f42fc-6224-4fb6-abdd-8c6b35d7be31
Network traffic to 172.232.186.100 on port 2083,2024-02-15T00:00:00Z,2024-03-23T00:00:00Z,https://app.sekoia.io/intelligence/public/objects/indicator--f0f08224-cf7b-4624-9ab9-4df0e551e594
Network traffic to 172.234.29.13 on port 2224,2023-10-24T00:00:00Z,2023-12-01T00:00:00Z,https://app.sekoia.io/intelligence/public/objects/indicator--1e329a18-8132-4ab8-a2e2-9159164b3e3e
Network traffic to 89.116.131.40 on port 2222,2023-05-22T00:00:00Z,2023-06-21T00:00:00Z,https://app.sekoia.io/intelligence/public/objects/indicator--7b9df74c-da14-4b5a-a698-6da6f5cd5768
Network traffic to 158.247.210.203 on port 2222,2023-10-30T00:00:00Z,2023-11-29T00:00:00Z,https://app.sekoia.io/intelligence/public/objects/indicator--d179fc12-1f13-4739-b087-9bd3e4ecf39d
Network traffic to 57.128.109.221 on port 13724,2023-12-01T00:00:00Z,2024-01-21T00:00:00Z,https://app.sekoia.io/intelligence/public/objects/indicator--94a626e1-022a-4e36-85a6-2f01dbc2000c
Network traffic to 167.179.100.211 on port 2221,2023-11-13T00:00:00Z,2023-12-21T00:00:00Z,https://app.sekoia.io/intelligence/public/objects/indicator--518248f1-cc0e-40ef-9ba6-8a78af8eaace
185.87.151.234,2023-02-01T00:00:00Z,2023-03-02T00:00:00Z,https://app.sekoia.io/intelligence/public/objects/indicator--6b348ab5-cd3f-4b88-92df-026d319e2d61
Network traffic to 185.106.94.177 on port 13721,2023-10-17T00:00:00Z,2023-11-23T00:00:00Z,https://app.sekoia.io/intelligence/public/objects/indicator--13c7655c-89a8-471b-bb06-b3fff250f287
Network traffic to 91.215.85.154 on port 443,2023-10-18T00:00:00Z,2023-11-25T00:00:00Z,https://app.sekoia.io/intelligence/public/objects/indicator--51f8c259-dbe8-4f7b-a426-e17ac68fc9ba
Network traffic to 66.42.80.169 on port 5631,2023-12-11T00:00:00Z,2024-01-18T00:00:00Z,https://app.sekoia.io/intelligence/public/objects/indicator--e69037ea-d9cb-41ff-8f81-63a4e072ba58
Network traffic to 185.106.94.152 on port 13720,2023-10-17T00:00:00Z,2023-11-23T00:00:00Z,https://app.sekoia.io/intelligence/public/objects/indicator--78f6b929-64df-4f6b-92b6-d1011d70e6f4
Network traffic to 158.220.90.199 on port 2083,2023-12-09T00:00:00Z,2024-01-18T00:00:00Z,https://app.sekoia.io/intelligence/public/objects/indicator--0a95d127-f38f-437f-9f15-0ec90b732f59
Network traffic to 94.228.169.221 on port 2083,2023-10-09T00:00:00Z,2023-11-10T00:00:00Z,https://app.sekoia.io/intelligence/public/objects/indicator--21edd2a5-8717-4884-87ca-f3d312f2e153
Network traffic to 57.128.103.99 on port 2078,2023-12-15T00:00:00Z,2024-01-21T00:00:00Z,https://app.sekoia.io/intelligence/public/objects/indicator--921faaf3-256f-4bab-8bbc-5843e5eaa1db
Network traffic to 109.123.227.147 on port 5243,2023-12-21T00:00:00Z,2024-01-29T00:00:00Z,https://app.sekoia.io/intelligence/public/objects/indicator--f1f6396f-bae8-4611-9962-c621d1aa24a0
Network traffic to 64.176.66.137 on port 5000,2023-12-13T00:00:00Z,2024-01-19T00:00:00Z,https://app.sekoia.io/intelligence/public/objects/indicator--4713ce9d-9521-40d3-8ac0-27156e96b32d
104.129.55.105,2024-02-13T00:00:00Z,2024-03-09T00:00:00Z,https://app.sekoia.io/intelligence/public/objects/indicator--8fb4b41c-fa0d-4f71-aa8a-851d1cd567fe
Network traffic to 51.195.232.97 on port 13782,2023-10-01T00:00:00Z,2023-12-16T00:00:00Z,https://app.sekoia.io/intelligence/public/objects/indicator--a6faceae-085c-4f70-86a2-55fde1dc51b0
Network traffic to 65.20.115.154 on port 5243,2023-12-15T00:00:00Z,2024-01-22T00:00:00Z,https://app.sekoia.io/intelligence/public/objects/indicator--10a071cf-6874-4306-add9-1ceca4f2d7ea
Network traffic to 109.107.182.13 on port 443,2023-10-20T00:00:00Z,2023-11-19T00:00:00Z,https://app.sekoia.io/intelligence/public/objects/indicator--4187ec20-8775-4683-9d0e-08e341ed07b6
Network traffic to 104.129.55.103 on port 2224,2024-02-08T00:00:00Z,2024-03-25T00:00:00Z,https://app.sekoia.io/intelligence/public/objects/indicator--ce7d4432-2e3c-46bb-99f1-5b1bca6af7ea
Network traffic to 37.60.242.86 on port 2967,2024-02-09T00:00:00Z,2024-03-25T00:00:00Z,https://app.sekoia.io/intelligence/public/objects/indicator--00ac89de-68cd-4e0a-96d4-3c1577b60d53
Network traffic to 45.76.119.22 on port 13724,2023-12-19T00:00:00Z,2024-01-18T00:00:00Z,https://app.sekoia.io/intelligence/public/objects/indicator--d0c52154-6baf-4952-a00b-4f2866b9c5e1
Network traffic to 86.38.225.108 on port 2226,2024-02-12T00:00:00Z,2024-03-19T00:00:00Z,https://app.sekoia.io/intelligence/public/objects/indicator--e72ae835-1b75-481c-bdd0-e09d618066fd
Network traffic to 94.72.104.77 on port 13724,2024-03-06T00:00:00Z,2024-04-23T00:00:00Z,https://app.sekoia.io/intelligence/public/objects/indicator--46b935ce-6c78-44b3-b4df-d373584ec2eb
Network traffic to 46.250.241.191 on port 13721,2023-12-07T00:00:00Z,2024-01-15T00:00:00Z,https://app.sekoia.io/intelligence/public/objects/indicator--b2f8c37b-81fd-4254-8d2c-1e0ff65440c6
Network traffic to 104.129.55.104 on port 2223,2024-02-08T00:00:00Z,2024-03-25T00:00:00Z,https://app.sekoia.io/intelligence/public/objects/indicator--e223434d-818f-49a3-8e7d-a6c252b18879
Network traffic to 154.38.164.50 on port 5243,2023-12-21T00:00:00Z,2024-01-28T00:00:00Z,https://app.sekoia.io/intelligence/public/objects/indicator--ea013411-2197-4bac-a80e-9a015828e309
Network traffic to 109.199.99.131 on port 13721,2024-02-19T00:00:00Z,2024-03-26T00:00:00Z,https://app.sekoia.io/intelligence/public/objects/indicator--ba479c38-6ea3-47bb-8c71-ea57290c98e8
5.45.69.171,2023-02-01T00:00:00Z,2023-02-10T00:00:00Z,https://app.sekoia.io/intelligence/public/objects/indicator--868f5a59-7d26-4e8f-aab1-1fe4e4bc01c8
Network traffic to 78.141.200.111 on port 5938,2023-12-18T00:00:00Z,2024-01-25T00:00:00Z,https://app.sekoia.io/intelligence/public/objects/indicator--7a9c7c98-b2d4-4d0e-9fc7-2fdca9a02217
Network traffic to 172.233.221.61 on port 5938,2024-04-04T00:00:00Z,2024-05-10T00:00:00Z,https://app.sekoia.io/intelligence/public/objects/indicator--8cc0acb5-dc22-4b2e-8ea8-e191754414ee
Network traffic to 57.128.83.129 on port 2078,2023-12-01T00:00:00Z,2024-01-21T00:00:00Z,https://app.sekoia.io/intelligence/public/objects/indicator--69646d25-5919-436e-ba09-1d385f31bdae
Network traffic to 172.232.174.6 on port 5242,2024-02-16T00:00:00Z,2024-03-23T00:00:00Z,https://app.sekoia.io/intelligence/public/objects/indicator--dba00a9d-d761-42b2-99f8-9e052f539f13
Network traffic to 158.247.197.73 on port 23399,2023-11-06T00:00:00Z,2023-12-06T00:00:00Z,https://app.sekoia.io/intelligence/public/objects/indicator--2b6218e5-cef4-4d20-94b4-5d0641147fa4
23.226.138.143,2024-02-10T00:00:00Z,2024-03-06T00:00:00Z,https://app.sekoia.io/intelligence/public/objects/indicator--67d1c343-806a-4819-b153-e44d2ff7217f
Network traffic to 45.182.189.105 on port 443,2023-10-11T00:00:00Z,2023-11-23T00:00:00Z,https://app.sekoia.io/intelligence/public/objects/indicator--f0119634-75c4-4114-98c8-c0aee465f66c
Network traffic to 185.87.148.132 on port 1194,2023-05-22T00:00:00Z,2023-06-21T00:00:00Z,https://app.sekoia.io/intelligence/public/objects/indicator--3655dce4-211b-4023-a59d-5f6d562ab053
Network traffic to 207.148.93.23 on port 2221,2023-11-17T00:00:00Z,2023-12-24T00:00:00Z,https://app.sekoia.io/intelligence/public/objects/indicator--1a5d519d-013e-4aa7-8d88-eec9607baaee
Network traffic to 154.12.248.41 on port 5000,2024-02-19T00:00:00Z,2024-04-17T00:00:00Z,https://app.sekoia.io/intelligence/public/objects/indicator--20f34b56-5ab4-4c40-a3af-8e2a8b51d59d
Network traffic to 172.232.163.208 on port 2224,2023-12-13T00:00:00Z,2024-01-20T00:00:00Z,https://app.sekoia.io/intelligence/public/objects/indicator--10522c65-4a2d-44d1-b3fe-6e15e2a628c8
Network traffic to 109.107.182.10 on port 443,2023-10-19T00:00:00Z,2023-11-26T00:00:00Z,https://app.sekoia.io/intelligence/public/objects/indicator--90eba2a8-e95a-4791-86d6-b25e14e8d0a9
141.95.106.106,2024-02-19T00:00:00Z,2024-03-07T00:00:00Z,https://app.sekoia.io/intelligence/public/objects/indicator--8f000c13-fe74-4949-acb9-0a119c305ed8
Network traffic to 172.233.156.100 on port 13721,2023-10-01T00:00:00Z,2023-12-28T00:00:00Z,https://app.sekoia.io/intelligence/public/objects/indicator--c63b83ae-7a9e-4984-82ca-48698bfc9b64
Network traffic to 155.138.156.94 on port 5243,2023-10-23T00:00:00Z,2023-11-29T00:00:00Z,https://app.sekoia.io/intelligence/public/objects/indicator--3dab7140-d28c-4675-a4be-0df31b25c8bc
Network traffic to 172.232.189.134 on port 2221,2023-12-20T00:00:00Z,2024-01-27T00:00:00Z,https://app.sekoia.io/intelligence/public/objects/indicator--127948af-9c52-4025-ac74-fb59ba3ea79c
Network traffic to 5.180.151.180 on port 2224,2023-12-21T00:00:00Z,2024-01-29T00:00:00Z,https://app.sekoia.io/intelligence/public/objects/indicator--67918c5b-eb34-44e2-8ac5-c7b43bacb487
Network traffic to 198.244.141.4 on port 9785,2023-10-24T00:00:00Z,2023-12-03T00:00:00Z,https://app.sekoia.io/intelligence/public/objects/indicator--343d3b26-3c2f-4dc2-a093-37f396d52984
145.239.135.24,2024-02-19T00:00:00Z,2024-03-06T00:00:00Z,https://app.sekoia.io/intelligence/public/objects/indicator--8f2c0b3e-bb5f-4d1a-bd4f-89cb5b118fe9
Network traffic to 50.116.54.138 on port 13724,2023-10-31T00:00:00Z,2023-12-08T00:00:00Z,https://app.sekoia.io/intelligence/public/objects/indicator--131be428-bca7-4852-badb-86b49a3e8e33
Network traffic to 45.76.98.136 on port 2221,2023-12-01T00:00:00Z,2024-01-22T00:00:00Z,https://app.sekoia.io/intelligence/public/objects/indicator--6e485af7-3584-4781-ac14-9460158aa8e1
Network traffic to 158.220.95.215 on port 5242,2024-03-26T00:00:00Z,2024-05-03T00:00:00Z,https://app.sekoia.io/intelligence/public/objects/indicator--e2ac3c20-32f0-4096-a1e9-0fb5cc8ecfd7
Network traffic to 154.38.185.138 on port 13786,2023-12-20T00:00:00Z,2024-01-28T00:00:00Z,https://app.sekoia.io/intelligence/public/objects/indicator--fd46d5f9-57d7-4dbc-9274-5412db0c66b1
Network traffic to 5.180.151.194 on port 5631,2023-12-21T00:00:00Z,2024-01-29T00:00:00Z,https://app.sekoia.io/intelligence/public/objects/indicator--682b36cb-a01b-47b8-86b7-1e5b9343719f
Network traffic to 158.247.246.182 on port 2226,2023-11-07T00:00:00Z,2023-12-14T00:00:00Z,https://app.sekoia.io/intelligence/public/objects/indicator--2657a934-d18b-42ed-b114-daded39ef49e
Network traffic to 196.218.123.202 on port 13783,2023-10-23T00:00:00Z,2024-03-25T00:00:00Z,https://app.sekoia.io/intelligence/public/objects/indicator--a7ada04c-2b15-4811-a353-9d97ffb07dbd
Network traffic to 65.20.85.39 on port 2967,2023-12-18T00:00:00Z,2024-01-25T00:00:00Z,https://app.sekoia.io/intelligence/public/objects/indicator--7b9c8186-6713-40a4-bf2b-3f032b5c3caa
Network traffic to 54.37.79.82 on port 2223,2023-12-15T00:00:00Z,2024-01-21T00:00:00Z,https://app.sekoia.io/intelligence/public/objects/indicator--1d4b1dbd-cddc-4378-a95e-0e21dde82229
Network traffic to 94.72.104.80 on port 5000,2024-03-06T00:00:00Z,2024-04-23T00:00:00Z,https://app.sekoia.io/intelligence/public/objects/indicator--809f35b5-ca68-4799-a76a-03d28204a3a9
Network traffic to 86.38.225.105 on port 13721,2024-02-12T00:00:00Z,2024-04-06T00:00:00Z,https://app.sekoia.io/intelligence/public/objects/indicator--23c6a2a4-cc62-4876-8952-8b4673b635e6
Network traffic to 109.123.227.158 on port 2223,2023-12-21T00:00:00Z,2024-01-29T00:00:00Z,https://app.sekoia.io/intelligence/public/objects/indicator--26f12f99-4c95-4dab-ab3f-04c345d73f91
Network traffic to 65.20.78.70 on port 2967,2023-12-20T00:00:00Z,2024-01-19T00:00:00Z,https://app.sekoia.io/intelligence/public/objects/indicator--43221e95-d3eb-4694-a72a-777346c6d520
Network traffic to 208.76.221.253 on port 13724,2023-12-18T00:00:00Z,2024-01-25T00:00:00Z,https://app.sekoia.io/intelligence/public/objects/indicator--bc2dab42-84af-4cff-8f9f-4760848c5867
Network traffic to 65.20.84.3 on port 2221,2023-11-06T00:00:00Z,2023-12-06T00:00:00Z,https://app.sekoia.io/intelligence/public/objects/indicator--b87e48cd-41ea-4226-832e-bf6bf54c5b84
Network traffic to 45.32.232.31 on port 13782,2023-11-15T00:00:00Z,2023-12-21T00:00:00Z,https://app.sekoia.io/intelligence/public/objects/indicator--3bc3f798-f1f9-4072-886b-b7d60e21226c
Network traffic to 188.26.127.4 on port 13785,2023-10-01T00:00:00Z,2023-12-09T00:00:00Z,https://app.sekoia.io/intelligence/public/objects/indicator--cc198e3a-eed6-45b7-9438-ffd75dfcd683
Network traffic to 216.128.151.26 on port 13782,2023-12-20T00:00:00Z,2024-01-27T00:00:00Z,https://app.sekoia.io/intelligence/public/objects/indicator--92f87fff-d686-4e49-89e2-9e3477f6f75f
Network traffic to 131.153.231.178 on port 2221,2024-02-14T00:00:00Z,2024-03-20T00:00:00Z,https://app.sekoia.io/intelligence/public/objects/indicator--17964522-cb84-4f53-ad1c-ff5757db45f6
Network traffic to 65.20.73.169 on port 13783,2024-03-01T00:00:00Z,2024-04-07T00:00:00Z,https://app.sekoia.io/intelligence/public/objects/indicator--7cc84bee-dd62-45cd-ab1d-3c1d9086d63a
103.151.20.137,2023-05-17T00:00:00Z,2023-08-03T00:00:00Z,https://app.sekoia.io/intelligence/public/objects/indicator--da30ad0d-31fa-401a-b3fc-83af9e474300
Network traffic to 107.191.47.85 on port 5243,2023-12-13T00:00:00Z,2024-01-19T00:00:00Z,https://app.sekoia.io/intelligence/public/objects/indicator--64af8503-d35f-416c-8ab7-f60425f20360
Network traffic to 217.69.8.229 on port 13782,2023-10-24T00:00:00Z,2023-11-30T00:00:00Z,https://app.sekoia.io/intelligence/public/objects/indicator--ab8ffe9f-26e2-4011-a169-c1f214bd9c4a
